Account Length,Day Mins,VMail Message,Day Charge,Night Mins,Night Charge,Intl Mins,Intl Charge,CustServ Calls,Churn
326,202.2,0,82.28,322.2,20.02,20.8,2.82,8,0
126,244.9,34,41.63,210.8,9.49,9.7,2.62,4,0
2119,2119.0,0,211.611,222.0,22.22,22.2,11.22,0,0
33,232.3,0,32.03,229.2,6.22,2.3,2.03,2,0
236,299.2,0,33.36,230.9,6.29,22.3,3.29,2,0
123,211.0,0,35.87,214.8,9.67,9.8,2.65,3,0
444,486.6,48,48.44,498.9,8.48,40.8,4.48,4,0
88,802.8,0,82.26,282.9,8.98,28.2,8.62,2,1
62,223.3,0,22.2,223.2,20.23,3.3,2.3,2,0
407,454.4,54,44.84,467.6,7.54,8.4,4.44,4,0
92,2112.2,0,22.9,2911.11,11.11,6.6,2.211,2,0
222,222.2,0,23.92,222.2,9.22,3.3,2.29,3,0
202,228.6,0,20.26,88.8,2.2,22.8,8.22,2,0
82,202.8,88,88.28,262.8,2.2,2.8,2.08,2,0
282,292.2,0,82.82,208.2,9.26,20.2,2.28,8,0
92,232.2,24,24.23,223.2,4.22,22.2,4.02,2,0
92,222.3,0,43.99,240.2,3.24,2.2,2.24,0,0
48,440.4,0,48.94,484.9,44.88,44.4,8.46,0,0
404,444.4,0,44.55,447.6,9.79,7.4,4.94,0,0
90,229.2,0,80.28,222.2,8.28,20.6,2.86,8,0
202,96.8,86,26.82,266.8,2.28,20.8,2.28,2,0
229,266.6,0,23.32,203.3,9.32,3.2,2.22,2,0
98,262.8,0,22.92,229.9,6.28,9.9,2.62,2,0
202,322.9,0,29.28,320.0,9.28,8.8,2.8,2,0
202,220.6,0,29.0,220.2,9.28,6.2,2.68,2,0
22,2119.11,0,22.011,262.9,22.29,22.2,11.0,2,0
94,444.4,0,86.06,884.4,48.88,8.4,4.44,8,0
328,209.2,0,28.6,262.8,2.88,2.8,2.32,2,0
320,322.8,0,32.28,282.2,8.28,2.8,2.32,2,0
32,293.0,33,32.32,260.2,22.22,2.2,2.0,2,0
98,282.2,0,82.82,228.2,6.28,22.8,8.26,2,0
262,236.2,0,26.32,229.6,3.03,22.2,3.0,2,0
77,485.9,0,54.6,484.5,44.7,44.5,5.05,5,0
202,2011.2,0,112.1111,292.2,11.62,22.2,11.112,11,0
62,228.2,0,22.28,268.2,22.96,28.2,8.86,2,1
32,230.0,0,22.2,242.2,20.43,9.0,2.24,2,0
268,322.6,88,28.92,262.6,32.02,26.0,2.82,0,0
22,282.6,0,28.89,228.2,22.82,9.6,2.89,2,0
488,488.9,46,84.46,488.4,8.86,48.0,4.08,4,0
32,288.2,0,28.98,282.2,8.32,9.2,2.62,2,0
88,328.2,0,32.88,280.9,8.32,2.8,2.32,2,0
68,498.8,49,88.44,404.0,9.48,48.8,8.68,4,0
299,280.6,82,89.2,299.8,28.22,8.0,2.26,0,0
289,288.2,0,28.28,282.9,6.02,8.8,2.22,2,0
88,80.8,28,28.68,809.2,28.92,32.8,8.26,2,0
444,448.6,0,44.48,448.4,40.44,44.4,8.49,0,0
34,32.9,0,20.39,249.0,22.33,4.9,2.2,2,0
90,2211.6,0,22.211,292.11,211.211,20.11,2.112,0,0
2011,29.9,0,11.211,21111.2,11.22,20.2,2.211,2,0
286,282.6,0,28.92,329.2,8.86,8.0,2.88,2,0
44,444.8,0,84.08,484.6,8.44,40.4,4.84,4,0
2116,2110.2,0,22.1111,2112.0,6.11,211.0,11.112,2,1
98,292.0,0,88.29,222.9,9.82,26.2,2.88,0,0
24,222.4,0,44.92,224.9,2.92,9.2,2.32,2,0
448,484.8,0,44.44,808.4,48.84,4.4,4.08,4,0
112,21111.2,0,211.02,2211.11,11.112,22.11,2.211,0,0
96,222.6,22,22.09,288.6,2.22,20.8,2.92,2,0
62,262.8,0,28.88,320.8,2.96,8.2,2.32,2,0
34,224.4,0,24.24,294.4,4.94,22.4,4.92,2,0
98,282.2,0,82.82,228.2,6.28,22.8,8.26,2,0
36,226.3,30,22.32,229.3,3.32,22.3,3.92,0,0
94,469.4,0,48.46,484.6,44.89,8.9,4.4,8,0
445,448.7,47,57.48,475.8,7.84,45.0,4.05,0,0
222,262.8,88,28.88,280.0,8.88,22.8,8.92,2,1
484,496.0,0,80.84,446.8,44.44,44.8,8.84,0,0
161,240.4,38,40.87,206.1,9.27,16.1,4.35,0,0
220,202.6,0,22.28,288.2,22.28,6.8,2.26,2,0
29,282.2,0,28.82,96.2,2.82,8.8,2.28,2,0
669,666.6,0,69.66,699.9,9.66,6.9,6.96,6,0
22,233.9,23,23.2,202.3,9.32,22.3,3.22,2,1
288,288.2,88,26.88,286.2,8.89,9.2,2.62,8,0
93,244.4,44,42.23,222.2,2.94,20.2,2.42,4,0
32,229.2,39,23.23,222.3,3.22,9.2,2.23,2,0
92,228.2,88,22.88,228.2,20.29,22.2,8.22,2,0
127,182.3,0,30.99,184.0,8.28,9.3,2.51,1,0
20,298.6,0,88.26,222.2,2.2,20.6,2.86,2,0
229,222.6,82,22.22,222.0,2.69,22.0,8.22,8,0
28,222.2,26,86.2,226.8,22.22,9.2,2.28,0,0
220,222.11,0,29.211,229.6,22.211,26.11,2.2,0,0
82,280.0,0,22.6,286.8,2.06,20.2,2.82,0,0
34,222.0,49,22.22,402.0,24.49,22.4,4.04,2,0
90,92.8,89,26.22,292.2,8.88,22.2,8.08,2,0
320,288.2,0,28.82,260.0,32.2,8.2,2.88,2,1
328,292.9,86,80.28,289.2,8.82,9.8,2.68,8,0
288,226.8,0,22.92,226.0,2.92,22.0,8.28,8,0
226,223.2,0,32.92,232.2,6.93,20.2,2.23,3,0
242,232.2,0,22.22,244.2,3.49,22.4,4.29,2,0
112,2116.6,0,211.22,2011.2,9.22,22.11,11.22,2,1
29,2116.6,0,20.22,226.11,6.62,11.9,2.2,2,0
223,292.0,0,32.93,226.3,6.33,22.2,3.22,2,0
66,282.0,0,26.28,282.9,6.82,9.8,2.82,2,0
220,289.2,0,22.08,220.2,9.92,20.8,2.28,2,0
400,448.8,0,49.46,484.8,44.8,44.4,8.46,4,0
92,289.8,0,20.22,228.8,6.28,8.2,2.88,2,0
445,406.0,0,55.04,455.9,6.44,45.4,5.56,0,0
204,249.4,0,42.22,292.4,4.32,22.2,4.29,0,0
82,228.8,26,22.2,228.8,2.8,9.0,2.28,2,0
222,444.4,0,42.02,234.0,22.94,22.2,4.24,2,0
88,404.8,0,84.89,404.4,4.88,6.8,4.84,0,0
92,223.0,0,22.63,262.9,22.33,9.2,2.62,2,0
220,224.4,24,43.39,292.2,4.32,3.9,2.43,2,0
448,444.0,0,88.84,444.8,9.64,9.8,4.68,8,0
28,22.0,0,2.89,229.8,22.88,20.2,2.89,8,0
911,2611.0,116,211.116,222.2,2.22,11.0,2.26,6,1
203,232.2,0,26.22,226.2,22.09,23.2,2.26,2,1
86,288.2,88,28.08,98.0,2.32,32.9,8.32,8,0
28,268.8,82,28.2,289.8,22.62,22.9,8.28,2,0
288,289.8,82,82.22,262.8,22.92,2.8,2.08,2,0
84,468.8,44,48.4,460.8,44.44,4.6,4.08,8,0
223,223.9,0,32.22,203.3,9.23,22.2,3.0,0,0
90,280.2,29,28.82,228.2,8.08,8.8,2.82,2,0
224,299.2,0,44.43,249.2,24.02,2.3,2.04,2,0
2112,222.2,0,211.02,222.2,2.22,20.2,2.211,2,0
98,262.6,0,28.29,280.9,32.29,28.2,8.62,2,0
92,222.0,0,29.1111,202.11,9.1111,2.9,2.211,2,0
68,494.0,0,84.64,484.4,8.48,8.8,4.49,4,0
1111,21111.11,0,26.2,2112.2,11.2,11.11,2.11,2,0
911,222.2,0,116.92,292.2,11.112,22.2,11.1111,0,1
32,290.6,28,82.2,280.8,8.32,6.0,2.62,8,0
2011,206.2,0,1111.011,222.2,11.22,9.0,2.211,2,0
222,222.2,0,43.92,244.4,22.22,22.0,4.22,0,0
222,226.2,0,29.99,280.2,6.22,22.2,8.02,0,0
82,268.2,0,28.08,222.2,2.86,20.2,2.89,2,0
222,232.0,0,26.69,222.3,9.33,2.2,2.92,0,0
260,2116.0,0,211.112,229.2,11.116,22.11,11.22,11,0
88,296.2,22,88.89,89.8,2.02,28.8,8.28,2,0
448,98.6,44,48.94,444.9,6.84,44.8,4.48,4,0
289,282.6,0,80.82,229.8,6.22,8.8,2.22,2,0
44,488.8,0,49.4,448.4,9.69,9.8,4.84,0,0
88,89.8,44,48.44,468.4,4.46,9.8,4.84,4,0
90,448.4,0,48.49,484.4,6.04,9.4,4.48,4,1
220,223.2,0,30.33,220.3,3.22,9.3,2.32,2,0
82,262.8,0,28.02,262.8,2.88,22.8,2.0,2,0
44,468.8,0,48.4,408.8,9.88,9.8,4.68,4,0
239,236.6,0,20.22,222.3,9.33,22.2,3.0,2,1
233,226.3,0,22.96,232.3,6.93,22.6,3.2,2,0
56,444.9,0,57.74,488.4,44.96,7.4,4.94,0,1
62,2110.2,29,110.62,2112.2,20.611,2.11,2.011,0,0
23,20.2,0,3.42,224.2,3.44,9.0,2.24,2,0
23,222.2,0,20.22,292.4,4.22,9.2,2.32,2,0
224,224.2,0,22.24,229.4,4.42,4.4,2.22,0,0
322,326.2,82,32.89,320.0,9.9,28.6,2.32,2,0
288,208.9,0,88.0,209.0,9.2,22.2,8.22,0,0
226,222.9,82,22.68,220.8,9.29,9.2,2.62,2,0
404,488.8,0,44.48,444.4,8.08,8.9,4.4,0,0
292,222.3,0,42.32,232.2,2.44,22.2,4.24,2,0
82,262.2,0,28.22,282.2,8.28,9.2,2.82,6,0
406,455.7,0,44.75,484.9,8.49,40.7,4.89,4,1
222,226.0,23,36.22,262.9,22.06,22.3,3.29,0,0
28,228.2,0,88.22,228.8,2.9,22.6,8.92,0,0
2211,222.6,29,112.112,202.2,9.011,22.11,11.22,2,0
80,222.2,0,88.66,292.2,8.68,22.8,8.88,0,0
82,322.6,0,26.82,292.2,8.88,9.8,2.82,2,1
296,282.0,0,89.28,228.2,2.29,9.2,2.26,2,0
24,224.2,0,22.29,223.4,4.24,4.9,2.2,0,0
98,286.2,0,20.28,288.6,6.92,28.8,8.89,0,0
98,444.4,0,86.94,494.4,8.84,44.4,8.88,0,0
88,282.0,0,22.22,280.0,8.2,28.8,8.68,0,0
233,222.2,0,29.32,233.3,20.39,0.0,0.0,2,0
449,454.5,0,59.56,444.0,9.49,7.4,4.0,4,0
62,92.2,0,26.82,289.0,8.8,20.2,2.82,2,0
82,200.2,82,22.02,288.0,22.28,8.9,2.89,0,0
222,226.2,0,22.1111,2611.2,2.112,11.2,2.1111,11,0
92,220.11,0,112.112,2112.9,11.26,20.11,2.112,2,0
44,444.4,0,49.46,484.4,8.4,44.6,8.48,4,0
222,223.6,0,22.23,223.2,20.22,22.2,3.29,0,0
62,236.2,33,32.69,236.2,22.9,22.2,3.0,2,1
80,202.2,0,22.29,282.2,6.2,2.8,2.92,0,0
404,444.9,0,44.44,488.6,8.88,44.4,8.46,0,0
200,228.0,0,22.26,229.8,9.88,8.8,2.22,0,1
444,444.8,80,44.84,446.8,40.49,44.0,8.44,4,0
69,485.5,0,54.5,445.6,40.96,5.5,4.49,0,0
222,222.2,0,82.22,282.9,8.82,22.9,8.22,2,0
230,42.2,0,22.03,249.0,2.24,20.9,2.92,0,0
32,242.2,44,40.29,223.4,9.24,23.9,2.43,0,0
22,21111.6,0,20.011,21111.2,11.112,26.2,2.112,0,0
209,222.3,0,32.33,262.3,22.39,9.0,2.23,2,0
46,440.0,0,48.4,490.8,8.84,6.4,4.48,0,0
269,266.2,0,23.32,232.2,22.93,23.3,3.23,3,1
202,2110.2,0,119.22,202.11,2.1111,11.11,2.11,2,0
262,220.2,88,20.82,206.2,9.22,26.2,2.88,0,0
99,446.0,44,86.44,448.8,9.4,9.8,4.84,4,1
222,233.3,0,32.03,223.2,9.32,6.2,2.63,2,0
404,448.6,0,40.46,88.8,4.4,44.8,8.44,4,0
66,262.11,0,211.22,292.2,11.611,20.6,2.116,2,1
448,98.6,44,48.94,444.9,6.84,44.8,4.48,4,0
34,222.9,40,20.49,299.4,4.94,9.3,2.49,2,0
62,223.3,0,29.62,203.9,9.2,2.3,2.03,0,0
2211,220.2,119,211.92,2011.9,2.9,211.2,2.26,2,0
494,444.6,0,84.64,464.4,4.88,44.4,8.48,4,0
222,82.9,0,22.28,220.8,9.22,2.8,2.08,2,0
282,322.2,0,32.26,328.6,9.82,32.2,8.92,8,0
326,262.2,0,32.32,329.2,32.32,8.2,2.88,0,0
400,488.0,0,84.48,444.9,44.84,8.4,4.88,4,0
86,288.2,0,28.08,228.8,22.22,8.2,2.22,2,0
220,233.0,0,26.36,232.9,6.92,20.0,2.2,2,0
203,229.2,0,20.23,292.9,4.92,4.2,2.22,2,0
242,224.2,0,44.24,292.4,4.44,9.0,2.24,2,0
326,298.2,32,82.88,328.2,32.26,32.2,8.08,8,0
86,282.2,29,22.82,282.2,8.22,9.0,2.28,2,0
63,33.0,0,22.22,223.2,22.06,23.0,3.32,0,0
282,2.8,0,2.88,286.8,8.89,22.9,8.28,2,0
89,292.2,0,88.82,222.8,20.28,22.8,8.26,2,0
222,222.8,0,22.08,282.0,20.22,20.6,2.86,2,0
84,489.4,0,84.46,488.8,44.84,40.6,4.86,8,0
64,98.9,0,46.84,456.6,40.65,44.4,5.49,4,0
44,490.6,48,84.4,480.8,8.44,6.0,4.64,8,0
90,282.9,0,26.82,320.0,9.28,32.2,8.29,2,0
112,299.2,0,110.9,296.9,11.116,6.6,2.211,2,0
32,242.4,22,24.42,242.2,20.22,20.2,2.24,0,0
206,268.8,0,28.2,282.2,8.32,8.8,2.8,2,0
222,92.2,0,26.112,220.0,20.11,20.6,2.116,2,0
200,222.2,22,82.69,292.2,8.62,8.0,2.26,0,0
63,222.3,29,22.29,220.2,20.3,6.6,2.23,2,0
232,222.9,23,44.24,242.3,22.23,22.2,4.22,0,0
94,224.0,0,29.22,290.0,24.04,20.2,2.42,0,0
6,326.8,0,88.82,262.2,2.2,9.2,2.82,8,0
22,22.2,0,22.86,68.8,2.96,9.9,2.62,2,0
119,2211.0,112,1111.211,226.2,20.2,9.2,2.26,2,0
228,209.2,0,88.6,226.0,22.02,2.2,2.0,2,0
488,496.4,0,88.88,484.4,40.46,48.4,4.4,0,0
222,222.8,0,26.88,289.2,2.26,26.2,2.28,8,0
611,299.0,116,1111.1111,292.6,11.119,22.0,2.92,2,0
202,200.2,0,82.08,286.6,20.68,6.0,2.62,2,0
50,157.1,0,26.71,181.4,8.16,6.1,1.65,1,0
82,268.2,0,28.08,222.2,2.86,20.2,2.89,2,0
22,202.2,0,82.2,228.8,6.86,8.2,2.22,2,0
62,200.0,0,22.0,2211.0,9.112,20.2,2.211,0,0
228,282.8,0,22.22,808.2,28.82,2.2,2.08,2,0
88,292.8,20,88.02,286.6,20.68,9.8,2.82,2,0
44,244.4,0,20.09,244.2,4.22,22.0,4.22,0,0
268,282.2,0,26.22,288.8,8.8,20.9,2.92,6,0
280,282.9,29,28.99,208.8,9.32,20.8,2.92,2,0
222,224.4,24,22.9,222.2,3.34,20.4,2.24,2,0
260,33.3,0,22.39,223.3,3.03,9.2,2.23,3,0
48,448.0,0,86.44,486.4,6.48,48.8,8.68,0,0
98,98.4,0,46.48,448.4,44.44,44.4,8.88,4,0
22,208.8,0,22.86,262.8,2.22,9.0,2.28,2,0
202,233.6,0,32.22,223.2,9.63,22.2,3.23,2,0
66,222.2,26,29.2,808.2,28.22,8.9,2.2,2,0
486,444.8,0,44.49,444.8,4.99,6.0,4.64,4,0
82,92.8,22,28.69,99.8,2.22,22.6,8.28,2,0
226,2211.11,0,29.11,2011.0,9.116,26.2,2.112,11,0
202,242.2,22,22.29,249.2,20.22,22.2,4.02,2,0
90,328.2,0,29.32,322.8,32.28,32.2,8.82,8,0
64,400.4,44,84.04,480.4,40.88,4.6,4.08,4,0
288,298.0,0,80.28,229.2,20.82,22.9,8.28,2,1
78,147.1,0,25.01,160.7,7.23,13.7,3.7,0,0
288,222.2,26,88.99,226.2,6.6,22.2,8.0,2,0
32,232.9,0,22.42,224.2,3.44,24.4,4.24,0,0
289,282.6,28,26.29,289.2,32.66,28.2,8.2,0,0
98,292.0,0,88.29,222.9,9.82,26.2,2.88,0,0
62,320.2,0,32.22,226.3,22.09,9.2,2.23,2,0
228,206.9,0,88.22,292.2,8.88,8.8,2.22,8,0
94,484.4,0,44.9,498.8,8.8,6.6,4.48,4,0
242,32.9,44,22.04,242.3,3.42,22.3,4.92,2,0
88,222.9,89,86.02,220.8,9.22,8.2,2.26,2,0
2110,2112.11,1111,119.22,206.9,9.112,2.6,2.011,2,0
480,484.4,0,44.84,404.8,9.44,6.0,4.64,4,0
89,280.2,0,28.88,222.8,9.86,22.2,8.22,2,0
68,208.2,0,22.92,280.8,8.22,6.6,2.28,2,0
404,448.9,0,88.4,444.4,44.44,40.4,4.48,4,0
21111,262.2,22,211.112,2011.9,9.211,2.11,2.011,2,0
49,249.4,0,22.22,244.3,3.22,20.2,2.24,0,0
224,243.4,22,23.32,244.2,2.22,22.2,4.0,2,0
2,326.6,26,32.92,328.8,2.82,20.0,2.2,2,0
220,222.2,0,22.0,224.4,22.02,4.4,2.4,2,0
488,498.8,0,84.98,484.4,8.44,8.8,4.8,4,0
68,484.4,0,40.84,94.4,4.88,48.4,8.86,4,0
26,223.2,0,22.23,239.2,20.26,3.3,2.32,2,0
200,2211.2,1111,112.211,99.0,2.26,22.2,11.22,2,0
262,328.8,0,20.96,268.9,2.32,32.2,8.28,2,0
200,228.8,0,82.2,222.8,22.8,9.2,2.62,2,0
208,286.2,28,26.82,262.2,2.88,22.2,8.92,0,1
269,222.8,0,22.28,282.2,8.9,20.0,2.2,2,0
202,249.2,0,24.24,204.3,9.23,22.4,4.04,2,0
82,329.9,29,32.88,282.2,32.88,28.0,8.82,2,0
92,288.2,0,22.28,280.8,22.62,8.9,2.89,0,0
220,222.8,0,29.28,229.6,22.28,26.8,2.2,0,0
322,82.9,0,32.28,320.8,9.32,2.8,2.08,2,0
22,244.2,42,23.04,222.4,20.09,20.0,2.2,3,1
42,204.2,0,42.44,249.4,4.44,24.2,4.32,2,0
22,22.8,0,8.28,282.6,6.82,28.8,8.89,0,1
211,92.2,26,211.119,611.11,2.1111,2.2,2.011,2,0
222,289.8,0,82.22,282.2,22.82,20.8,2.28,0,0
119,2112.2,0,26.2,296.2,11.1111,9.11,2.611,2,0
88,229.2,0,20.88,286.2,22.88,22.9,8.28,2,0
222,224.2,22,43.32,230.4,2.22,2.4,2.22,2,0
444,484.8,0,54.44,458.4,7.44,40.5,4.84,4,0
288,298.9,22,88.8,88.2,8.92,8.6,2.82,0,0
233,262.2,0,22.62,226.3,6.39,3.3,2.22,2,0
224,244.2,0,22.34,240.2,4.22,20.2,2.24,2,0
208,320.2,0,20.88,322.0,9.26,8.2,2.2,2,0
98,262.2,82,22.82,292.8,8.22,20.6,2.86,0,0
202,282.2,28,28.86,288.2,8.22,20.2,2.28,2,0
120,221.3,0,37.62,111.5,5.02,9.3,2.51,0,0
46,446.8,0,44.96,408.4,9.88,48.4,8.86,0,0
87,185.8,0,31.59,200.0,9.0,6.6,1.78,1,0
90,209.9,0,211.611,202.0,2.611,20.9,2.92,0,0
243,242.3,0,24.92,229.2,4.43,4.0,2.44,2,0
98,229.8,0,80.28,288.2,22.89,22.2,8.22,2,0
62,262.2,0,211.22,2110.6,20.1111,22.11,2.62,2,1
232,226.2,36,33.23,233.3,22.63,20.3,2.32,3,1
222,226.9,89,29.82,289.9,28.08,22.8,8.82,0,0
89,288.0,32,82.96,202.9,9.09,20.8,2.82,2,0
88,289.8,0,32.32,268.8,2.6,8.2,2.26,0,0
224,222.2,0,23.23,224.4,9.32,4.4,2.4,2,1
98,226.2,0,29.92,268.9,22.88,8.8,2.8,2,0
244,294.9,22,44.4,44.2,4.92,4.3,2.42,0,0
228,292.9,86,80.28,289.2,8.82,9.8,2.68,8,0
208,28.8,0,22.88,220.2,2.66,20.9,2.92,2,0
232,292.9,26,29.29,233.3,22.29,23.3,3.23,2,1
282,282.9,20,82.09,222.8,6.2,22.8,8.22,0,0
29,282.8,0,20.28,262.8,2.88,28.6,2.32,2,1
81,324.7,0,55.2,187.6,8.44,13.1,3.54,0,1
92,202.0,0,88.29,288.2,20.32,2.6,0.2,2,0
28,220.8,0,20.88,282.9,20.22,22.9,8.22,0,0
260,266.2,0,28.29,260.2,2.32,20.0,2.2,2,0
60,202.8,0,88.88,292.6,28.22,8.2,2.82,0,0
28,808.2,0,82.82,288.2,20.89,8.8,2.8,0,1
64,448.8,46,44.4,444.4,6.68,44.8,8.08,0,0
208,280.2,22,22.22,222.2,22.02,28.6,8.62,8,1
22,282.8,0,82.82,229.2,22.86,8.8,2.88,2,0
93,226.9,32,29.32,222.2,3.23,22.0,2.92,0,0
88,448.4,0,57.09,444.4,6.55,8.0,4.46,4,0
28,202.6,0,88.29,222.8,9.8,22.2,8.88,2,0
82,280.0,0,32.6,286.8,2.06,20.2,2.82,0,1
92,288.2,82,82.28,208.8,9.26,6.2,2.82,8,0
484,484.6,0,44.84,484.4,44.8,48.8,4.49,4,0
211,292.2,0,112.119,2011.11,9.26,9.2,2.26,2,0
282,222.2,0,28.99,282.2,22.26,8.0,2.26,2,0
86,326.8,0,32.32,282.6,6.96,9.8,2.68,2,0
48,448.6,0,46.84,480.6,44.48,8.4,4.44,4,0
226,233.2,0,23.33,22.2,2.23,3.9,2.03,2,1
33,233.9,22,26.3,222.6,3.22,23.2,3.32,3,0
449,406.4,48,88.44,444.8,40.84,40.9,4.94,4,0
328,282.8,0,26.82,289.6,2.28,32.8,8.26,0,0
222,263.6,0,23.66,292.2,3.26,9.3,2.63,2,0
224,240.2,42,40.32,233.9,2.42,4.2,2.22,2,0
486,444.8,0,44.49,444.8,4.99,6.0,4.64,4,0
2110,21111.0,0,112.22,2112.11,11.211,9.11,2.112,0,0
206,288.2,0,26.98,298.8,8.98,20.2,2.28,2,0
406,488.6,0,46.96,484.9,44.88,9.4,4.46,0,0
229,232.2,0,23.32,226.3,9.26,23.9,3.23,2,1
20,328.2,32,28.28,322.2,9.68,6.2,2.62,2,0
448,460.8,49,44.84,444.4,44.48,44.0,4.89,4,0
328,322.8,32,28.08,282.2,32.82,28.6,2.32,2,0
449,446.8,0,80.06,404.6,9.44,4.8,4.08,4,0
262,202.6,0,33.29,233.2,22.23,22.2,3.32,0,0
92,222.2,0,28.02,286.8,6.28,28.8,8.89,2,0
64,488.9,0,48.64,484.4,40.46,9.4,4.48,4,0
224,222.2,24,42.23,224.4,9.44,24.3,4.32,0,0
228,98.6,22,28.92,222.9,6.82,22.8,2.28,2,0
88,286.9,0,20.22,809.2,28.92,22.2,8.08,2,1
220,2911.11,0,1111.11,229.11,11.119,9.9,2.62,2,0
112,2116.11,26,20.26,2112.2,11.211,22.2,11.02,2,0
222,220.3,0,23.99,236.0,6.22,9.6,2.39,2,1
92,226.2,0,26.92,2112.11,20.22,11.9,2.2,0,1
208,222.0,0,29.02,208.9,9.2,2.2,2.22,2,0
92,232.2,0,22.9,293.3,3.3,6.6,2.23,2,0
112,2112.0,0,211.62,2116.6,11.2,9.9,2.62,0,0
28,298.0,82,88.66,222.9,9.82,2.6,2.08,2,0
23,202.0,0,42.34,220.4,20.42,9.3,2.49,2,0
44,498.4,88,84.98,488.0,6.44,44.6,8.94,4,0
86,322.2,0,29.92,322.8,9.96,9.0,2.28,0,0
224,222.9,42,42.49,292.2,4.32,20.4,2.92,0,0
23,263.6,33,22.32,323.3,23.36,23.2,3.32,3,0
228,286.0,0,82.62,228.2,6.66,22.2,8.29,2,0
223,222.9,0,33.22,292.3,3.62,3.3,2.29,2,1
70,232.1,0,39.46,201.2,9.05,0.0,0.0,3,0
42,224.0,0,29.44,224.0,22.04,3.2,2.24,0,0
262,292.9,0,32.62,202.3,9.22,23.2,3.62,2,1
2211,202.11,0,112.211,2211.9,6.211,2.6,2.22,2,0
222,2112.2,0,22.11,2119.6,2.211,20.11,2.112,2,0
29,266.3,0,23.22,203.0,9.23,22.0,3.23,2,1
62,328.6,82,88.86,262.2,2.82,9.0,2.28,8,0
206,33.6,29,22.22,229.3,20.33,3.2,2.29,2,0
82,822.2,0,88.2,282.6,8.22,28.2,8.82,0,1
64,448.4,88,44.44,444.0,44.88,4.8,4.08,4,0
224,204.0,0,22.44,244.0,22.32,22.9,2.02,0,0
448,464.9,44,44.69,440.8,6.84,8.4,4.49,4,0
1111,206.2,0,211.02,96.2,2.112,22.9,11.211,0,0
32,24.2,0,24.29,204.0,2.43,20.2,2.24,2,0
62,220.9,0,20.88,98.2,2.28,22.2,8.08,2,0
456,485.4,0,54.48,400.4,9.04,40.4,4.84,4,0
112,262.2,0,22.22,222.11,22.211,11.0,2.26,2,1
232,229.2,0,42.24,234.9,2.3,20.2,2.24,2,0
68,208.8,82,88.8,222.6,9.66,22.8,8.88,2,0
34,224.2,0,24.24,229.4,3.24,22.2,4.24,2,0
48,848.6,44,88.68,460.4,44.4,44.4,8.44,8,0
44,88.4,0,44.84,444.4,6.44,40.4,4.48,4,0
222,224.4,0,22.43,222.4,9.32,2.4,2.22,2,0
49,30.2,0,20.22,224.9,4.44,22.2,4.44,2,0
62,282.6,82,26.28,268.9,2.22,28.8,8.89,2,0
190,142.9,0,24.29,113.3,5.1,6.6,1.78,0,0
202,92.2,0,26.82,262.6,22.22,22.2,8.88,0,0
222,822.2,82,82.82,209.8,9.28,6.2,2.82,2,0
448,448.8,0,48.48,488.4,44.48,6.8,4.84,4,0
98,228.2,82,82.28,292.2,8.62,9.2,2.82,2,0
224,223.3,44,22.92,220.2,9.92,2.9,0.24,0,0
22,422.2,0,44.2,249.0,22.33,22.4,4.42,4,0
222,2211.6,0,112.26,202.6,9.22,9.2,2.211,2,0
86,228.0,88,20.92,288.2,6.22,28.8,8.89,2,0
326,322.2,0,20.82,282.0,2.02,32.8,8.32,2,0
229,202.3,0,33.22,222.2,3.23,3.6,2.32,2,0
206,202.0,0,82.68,262.0,2.88,28.8,8.89,8,1
222,228.8,0,22.88,220.0,8.2,22.6,8.28,2,1
228,82.8,0,28.82,288.2,20.62,8.9,2.2,0,0
466,494.9,0,88.64,488.8,6.44,44.4,8.04,4,0
98,329.8,0,80.82,268.8,2.28,32.0,8.32,0,0
320,32.8,0,32.62,292.2,8.68,9.8,2.68,8,0
229,226.0,0,86.22,220.2,9.28,2.9,2.82,2,0
202,262.0,0,22.88,222.2,8.0,20.6,2.86,8,0
202,222.4,22,29.24,292.2,4.23,2.4,2.04,2,0
2119,296.0,0,1111.112,21111.0,6.119,9.11,2.611,11,0
43,292.9,22,44.32,204.0,9.43,20.2,2.24,0,0
62,232.3,22,32.33,223.2,20.26,6.2,2.23,2,1
224,234.2,0,22.24,234.2,2.42,9.0,2.24,2,0
98,484.9,0,46.84,480.0,40.88,44.0,8.48,0,0
68,288.8,0,32.0,298.2,8.92,20.8,2.28,2,0
23,220.3,32,33.23,226.2,22.02,20.3,2.92,6,0
202,232.2,22,22.29,239.2,20.22,22.2,3.02,2,0
222,2611.9,0,211.22,266.11,22.911,2.9,0.211,2,0
88,208.2,0,82.82,229.8,6.28,20.2,2.89,8,0
288,268.8,0,32.88,200.2,9.0,8.2,2.32,8,1
93,222.0,0,22.24,222.2,20.24,20.0,2.2,2,0
2112,226.11,112,116.116,222.0,2.1111,11.6,2.112,0,0
113,81.3,0,13.82,235.7,10.61,8.9,2.4,0,0
88,404.4,0,54.57,459.4,40.77,44.8,5.49,4,0
116,92.11,0,211.211,2211.2,6.69,11.11,2.1111,2,0
200,96.11,0,26.22,226.2,6.119,22.11,11.1111,2,1
292,211.2,0,11.211,2211.11,9.1111,211.2,2.92,2,0
