MonthsInService,MonthlyMinutes,BlockedCalls,DroppedCalls,CustomerCareCalls,RetentionCalls,IncomeGroup,CreditRating,CurrentEquipmentDays,HandsetRefurbished,Churn
15,178.0,0.3,6.0,2.0,0,0,6,187.0,1,0
35,543.0,0.7,9.3,0.0,0,8,0,-3.0,0,0
25,912.0,0.7,2.3,9.7,0,3,1,755.0,0,1
11,216.0,2.3,0.0,5.7,0,3,4,323.0,0,0
23,92.0,0.0,1.0,0.0,0,3,1,129.0,1,1
14,188.0,0.3,2.0,0.0,0,0,1,14.0,0,0
24,314.0,1.0,10.0,3.3,0,6,1,729.0,0,0
22,562.0,0.3,15.3,0.7,0,5,4,214.0,0,0
17,1136.0,0.0,0.0,0.0,0,0,2,171.0,0,0
12,36.0,1.0,0.0,0.0,0,3,1,354.0,0,1
16,1538.0,48.0,3.3,1.0,0,0,5,320.0,0,0
38,479.0,3.0,2.3,7.0,0,7,0,265.0,0,0
10,518.0,17.3,0.7,1.0,0,0,1,116.0,0,1
23,378.0,10.7,6.7,0.0,0,5,0,299.0,1,1
11,351.0,0.0,2.7,0.0,0,3,2,319.0,0,1
9,56.0,0.0,2.3,0.0,0,6,1,260.0,0,1
6,32.0,0.0,0.0,0.0,0,8,1,185.0,0,0
20,324.0,0.0,0.0,0.0,0,5,1,283.0,0,0
14,396.0,0.0,5.3,0.0,0,0,1,47.0,0,1
6,882.0,4.0,2.7,4.7,0,5,2,181.0,0,0
11,1799.0,2.0,29.7,4.7,0,6,2,122.0,1,1
28,168.0,2.3,1.3,0.0,1,9,2,220.0,1,1
6,200.0,2.0,7.7,0.0,0,5,4,191.0,0,0
13,1360.0,0.0,15.3,0.3,0,1,1,393.0,0,1
10,717.0,5.0,10.7,0.0,0,0,3,293.0,0,0
10,732.0,5.3,0.7,0.0,0,8,0,118.0,0,1
14,214.0,1.0,3.3,2.3,0,6,2,399.0,0,1
27,314.0,1.3,6.3,11.0,0,7,0,501.0,0,0
9,496.0,5.3,8.3,0.0,0,7,1,261.0,0,0
6,1505.0,39.3,20.3,55.7,0,0,4,33.0,0,0
23,75.0,1.0,0.3,0.3,0,3,3,66.0,0,0
37,882.0,1.3,9.0,0.0,0,9,1,538.0,0,1
24,1566.0,2.0,29.0,0.3,0,0,1,172.0,0,0
15,1267.0,9.0,6.7,0.0,0,8,2,209.0,0,1
19,1010.0,4.7,39.0,0.0,0,1,0,182.0,1,1
16,467.0,0.0,9.3,3.0,0,3,2,469.0,0,0
17,952.0,21.3,2.3,1.7,0,0,3,367.0,1,1
24,0.0,0.0,0.0,0.0,0,1,3,370.0,1,1
11,121.0,1.7,1.3,0.3,0,5,1,333.0,0,1
13,305.0,0.0,6.3,0.0,0,4,1,383.0,0,0
8,1985.0,4.0,73.7,16.0,0,0,4,48.0,0,0
16,72.0,0.0,2.0,0.0,0,7,1,490.0,0,0
7,1262.0,6.7,18.3,3.3,0,6,2,205.0,0,0
19,134.0,3.3,0.7,0.0,0,0,0,578.0,0,0
15,146.0,0.0,3.0,0.7,1,4,1,454.0,0,1
27,302.0,0.7,11.3,0.0,1,9,1,123.0,1,0
7,360.0,3.0,5.0,0.7,0,6,0,25.0,1,0
51,1615.0,4.0,7.3,0.0,0,7,0,575.0,1,1
14,564.0,1.0,0.3,4.7,0,5,1,33.0,0,0
13,786.0,0.7,7.3,2.0,0,6,4,385.0,0,0
20,132.0,0.0,0.0,0.0,0,2,1,605.0,0,0
54,430.0,2.0,0.0,0.0,0,7,0,6.0,0,1
27,82.0,3.3,0.7,0.0,0,5,3,386.0,0,0
9,317.0,1.3,14.3,1.0,0,2,3,285.0,0,0
35,332.0,4.3,5.0,0.0,0,6,2,1047.0,0,0
23,104.0,0.0,0.0,1.3,1,3,2,689.0,0,1
11,1698.0,28.3,27.3,22.7,0,1,4,333.0,0,0
8,562.0,5.0,1.7,0.0,0,4,3,235.0,0,0
39,657.0,3.0,5.3,0.3,0,5,2,1178.0,0,1
29,796.0,7.3,16.7,0.0,0,7,2,183.0,0,1
14,490.0,22.3,4.7,0.0,0,2,2,13.0,1,1
13,245.0,0.0,0.0,0.0,0,0,2,381.0,0,0
34,301.0,2.7,3.7,3.3,0,5,0,430.0,0,0
11,519.0,12.3,3.3,0.7,0,4,4,349.0,0,1
31,102.0,0.0,0.0,0.0,0,5,0,354.0,0,0
13,234.0,0.7,10.3,2.3,0,5,2,406.0,0,1
15,474.0,0.7,10.0,1.7,0,7,3,370.0,1,1
8,479.0,6.3,16.0,0.0,0,7,4,224.0,0,0
23,459.0,2.0,8.0,0.7,0,6,1,684.0,0,0
7,331.0,1.7,7.7,1.3,0,6,3,221.0,0,0
20,451.0,0.3,7.0,3.0,0,6,3,291.0,1,0
26,58.0,0.0,0.0,0.0,0,6,0,771.0,0,0
11,648.0,5.0,5.0,2.7,0,1,1,332.0,0,0
21,73.0,0.0,0.0,0.0,0,7,3,320.0,1,1
16,1726.0,15.0,4.0,0.7,0,2,4,13.0,0,0
21,85.0,0.0,1.3,0.7,0,7,1,615.0,0,0
14,610.0,7.3,29.3,1.0,0,0,4,425.0,0,1
28,666.0,1.3,16.0,1.0,0,3,3,55.0,0,0
9,88.0,1.7,1.3,0.0,0,6,1,263.0,0,0
9,684.0,26.0,5.7,0.0,0,1,2,278.0,0,0
11,1165.0,4.0,0.3,4.0,0,0,1,286.0,0,0
9,71.0,0.0,1.0,0.0,0,0,1,279.0,0,0
25,61.0,0.3,0.7,0.0,0,4,3,751.0,0,1
21,858.0,3.3,19.0,8.0,0,7,1,630.0,0,0
28,161.0,0.0,0.3,0.0,0,0,0,168.0,0,1
14,1006.0,0.0,1.0,0.0,0,5,1,399.0,0,0
25,480.0,1.7,6.0,1.0,0,0,0,15.0,0,1
31,728.0,4.7,5.7,0.0,0,4,2,942.0,0,0
35,253.0,0.0,2.7,0.0,0,9,0,1053.0,0,0
33,914.0,5.3,3.0,12.0,0,9,2,213.0,0,0
11,914.0,1.0,12.7,3.0,0,9,1,309.0,0,1
14,1385.0,0.0,0.0,0.0,0,6,1,408.0,0,0
10,246.0,0.0,0.0,0.0,0,4,1,290.0,0,0
19,138.0,4.0,1.3,0.0,0,9,1,587.0,0,0
22,80.0,0.0,1.3,0.7,0,8,1,636.0,1,1
25,490.0,8.0,26.7,0.3,0,9,0,106.0,0,0
11,284.0,0.3,6.3,0.0,0,4,2,311.0,0,1
33,293.0,1.3,3.7,0.0,0,3,0,268.0,0,0
21,209.0,1.3,9.3,0.0,0,0,1,637.0,0,0
33,434.0,3.3,5.7,0.0,0,0,0,976.0,0,0
22,29.0,1.7,0.3,0.0,0,5,1,659.0,0,0
31,284.0,1.3,0.3,0.3,0,9,0,629.0,1,0
27,958.0,15.7,7.7,0.0,0,9,0,308.0,0,0
36,593.0,4.7,4.0,0.7,0,4,2,350.0,0,0
16,0.0,0.0,0.0,0.0,0,6,3,492.0,0,1
11,146.0,0.7,1.0,0.0,0,6,2,327.0,0,0
29,3540.0,4.7,25.3,25.0,0,6,0,225.0,0,0
27,152.0,1.0,0.0,0.0,0,6,2,290.0,0,1
10,1018.0,6.0,7.3,0.0,0,0,4,99.0,0,1
23,909.0,9.7,5.3,1.3,0,6,1,294.0,0,0
15,134.0,0.0,4.3,0.0,0,2,2,439.0,0,0
8,208.0,9.7,2.7,0.0,0,0,1,230.0,0,1
10,56.0,0.0,0.3,0.0,0,9,1,112.0,0,0
14,1548.0,3.3,26.0,2.7,0,0,1,122.0,0,0
20,266.0,0.0,3.3,0.0,0,0,2,318.0,0,1
22,945.0,0.0,9.3,5.3,0,6,4,105.0,0,0
31,436.0,11.3,0.0,0.0,0,1,0,772.0,0,1
6,1352.0,3.3,28.3,8.0,0,4,4,4.0,1,0
14,261.0,0.7,6.3,1.7,0,7,3,398.0,0,1
7,480.0,0.7,4.7,0.0,0,0,2,64.0,0,0
14,196.0,2.0,5.0,0.3,0,9,1,425.0,0,1
10,238.0,0.3,2.3,25.7,0,0,1,309.0,0,1
9,212.0,0.0,0.0,0.0,0,7,1,288.0,0,0
13,55.0,2.0,0.3,0.0,0,6,1,391.0,0,0
19,553.0,2.0,11.0,0.0,0,5,1,571.0,0,1
22,442.0,4.7,4.3,0.0,0,4,4,297.0,0,0
11,590.0,8.0,6.0,1.7,0,4,2,4.0,1,0
11,120.0,0.0,0.3,0.0,0,6,1,307.0,0,0
36,784.0,2.0,6.0,0.3,0,9,2,1071.0,0,1
34,31.0,0.7,0.0,0.0,0,9,0,1020.0,0,0
11,346.0,6.0,5.3,0.0,0,9,2,323.0,0,1
31,26.0,0.3,1.0,0.0,0,9,0,935.0,0,0
12,811.0,2.3,1.3,0.0,0,7,1,357.0,0,0
14,4914.0,12.0,125.7,1.3,0,0,4,122.0,0,0
10,533.0,0.7,5.7,0.0,0,6,2,283.0,1,0
19,642.0,3.7,6.3,0.0,0,9,1,552.0,0,0
24,201.0,0.3,0.0,0.0,0,6,3,725.0,0,0
12,291.0,1.3,2.3,0.7,0,9,1,362.0,0,0
36,2287.0,1.7,8.0,7.3,0,5,0,237.0,0,0
19,838.0,2.0,10.0,7.3,0,0,4,90.0,0,0
21,858.0,15.3,15.3,2.3,0,0,4,36.0,0,0
23,367.0,1.3,2.0,1.7,0,3,5,161.0,0,1
7,886.0,29.3,3.0,0.7,0,0,1,198.0,0,0
11,541.0,4.3,0.3,1.0,0,5,1,118.0,0,1
10,2850.0,1.0,22.7,8.3,0,0,2,306.0,0,0
7,594.0,5.3,29.0,2.3,0,0,6,118.0,1,0
26,429.0,2.7,3.3,0.7,0,8,2,789.0,0,1
21,236.0,4.0,3.7,0.7,0,9,1,612.0,0,0
16,368.0,4.0,4.3,0.3,0,3,1,471.0,0,0
8,1004.0,0.3,20.3,19.0,0,6,1,229.0,0,0
10,1150.0,0.0,0.0,0.0,0,0,6,317.0,0,1
34,146.0,0.3,1.3,0.0,0,4,2,1019.0,0,1
7,1020.0,2.3,12.0,1.7,0,7,3,207.0,0,0
17,199.0,2.0,0.3,0.0,0,7,2,531.0,0,0
9,1696.0,12.7,27.0,18.0,0,0,2,247.0,0,0
12,137.0,0.0,4.0,0.0,0,7,3,100.0,0,0
13,262.0,2.7,0.3,9.7,0,7,1,390.0,0,0
9,314.0,0.0,0.0,0.0,0,4,1,258.0,0,0
12,0.0,0.0,0.0,0.0,0,0,1,328.0,1,0
8,1113.0,42.3,9.3,1.7,0,8,1,236.0,0,1
38,1078.0,1.7,19.3,4.7,0,4,2,20.0,0,0
24,602.0,1.0,1.3,0.0,0,0,1,318.0,0,0
15,62.0,0.0,0.0,0.7,0,6,3,455.0,1,1
31,376.0,0.3,2.7,0.3,0,9,5,180.0,1,0
7,892.0,1.0,4.7,4.3,0,4,6,198.0,0,0
15,1480.0,140.3,13.7,3.7,0,0,2,447.0,0,0
8,471.0,0.0,0.0,0.0,0,8,1,241.0,0,1
17,1208.0,1.3,22.7,3.3,0,0,4,2.0,0,0
28,330.0,0.7,5.7,0.3,0,8,0,453.0,0,0
19,302.0,2.0,1.0,0.0,0,0,1,572.0,0,0
11,775.0,64.7,6.0,1.3,0,6,2,333.0,0,1
34,122.0,0.7,1.7,0.0,0,7,0,1021.0,0,0
13,169.0,0.7,1.3,0.0,0,5,1,375.0,0,0
9,386.0,0.7,11.0,0.0,0,5,1,183.0,0,0
24,509.0,1.3,2.3,3.0,0,5,1,51.0,0,0
9,84.0,0.0,0.0,0.0,0,4,1,278.0,0,0
17,26.0,0.7,0.7,0.7,0,0,3,503.0,0,0
20,82.0,0.0,1.0,0.0,0,7,1,622.0,0,0
9,38.0,0.7,0.0,0.0,0,2,4,252.0,0,0
21,532.0,2.0,9.0,0.3,0,4,2,548.0,0,0
11,214.0,1.3,0.7,1.0,0,5,0,320.0,0,1
10,2532.0,1.3,18.0,4.3,0,0,4,310.0,0,1
17,660.0,0.0,0.0,0.0,0,0,6,503.0,0,0
19,256.0,0.7,1.0,0.7,0,6,1,564.0,0,1
13,342.0,4.7,3.0,0.0,0,1,0,405.0,0,0
8,477.0,1.0,2.7,2.7,0,3,1,228.0,0,0
23,259.0,0.0,0.0,0.0,0,9,0,696.0,0,0
12,1211.0,102.3,14.3,0.0,0,9,1,130.0,1,1
47,817.0,29.0,7.3,0.0,0,5,0,298.0,0,0
21,719.0,0.0,0.0,0.0,0,0,1,442.0,1,0
16,621.0,4.0,9.3,3.3,0,4,3,173.0,0,1
21,978.0,1.0,6.7,1.7,0,0,3,373.0,1,0
8,296.0,0.3,3.7,1.7,0,0,4,12.0,0,0
14,128.0,2.3,1.0,0.0,0,0,6,412.0,0,1
15,454.0,2.3,4.7,4.3,0,4,1,60.0,0,0
16,945.0,0.7,13.0,4.3,0,9,1,302.0,0,0
21,690.0,11.3,1.7,5.0,0,0,2,651.0,0,0
16,131.0,0.0,1.0,0.0,0,6,4,479.0,0,0
20,323.0,4.0,2.0,0.0,0,5,1,290.0,0,1
16,622.0,2.0,3.0,6.0,0,0,4,478.0,0,0
37,106.0,0.0,7.0,0.0,0,3,0,1132.0,0,0
13,786.0,1.7,42.3,9.3,0,0,6,150.0,0,0
8,1672.0,50.0,6.0,18.3,0,6,2,27.0,0,0
10,212.0,1.7,1.3,1.3,0,6,1,244.0,0,0
19,590.0,5.7,2.0,8.7,0,7,1,559.0,0,1
23,814.0,9.0,3.7,1.7,0,5,1,54.0,0,0
7,512.0,1.7,0.3,6.0,0,0,1,206.0,0,0
28,201.0,1.7,5.0,0.3,0,6,0,360.0,1,0
16,24.0,2.3,0.0,0.0,0,5,2,485.0,0,1
13,572.0,7.3,7.0,0.3,0,1,1,252.0,0,0
23,1708.0,6.0,3.3,7.7,0,7,0,434.0,1,0
36,22.0,0.3,0.3,0.0,0,5,0,1083.0,0,0
16,2470.0,0.0,12.3,20.7,1,1,4,180.0,1,0
29,270.0,0.0,0.7,0.0,0,6,3,178.0,0,1
27,718.0,2.0,3.7,0.7,0,5,2,829.0,0,0
23,197.0,0.3,2.0,0.0,0,6,1,630.0,0,0
8,194.0,4.3,0.3,1.7,0,4,2,95.0,0,0
24,10.0,0.3,0.0,0.0,0,5,1,199.0,0,0
24,438.0,15.7,4.7,0.0,0,7,0,732.0,0,1
39,811.0,0.3,5.0,4.3,0,8,3,633.0,0,0
8,757.0,2.7,15.3,7.7,0,7,2,228.0,0,0
34,274.0,3.3,2.3,0.7,0,6,0,26.0,0,0
16,197.0,11.3,3.0,0.0,0,3,1,473.0,0,0
17,182.0,0.0,2.0,0.0,0,8,1,489.0,0,0
13,269.0,0.0,0.0,0.0,0,1,1,388.0,0,0
19,1177.0,1.3,12.7,14.0,0,0,3,197.0,1,1
25,716.0,2.0,29.3,1.0,0,5,2,71.0,0,1
25,245.0,6.0,1.0,0.0,0,6,3,747.0,0,0
26,118.0,0.3,0.3,0.0,0,9,1,782.0,1,1
30,74.0,5.0,0.0,0.3,0,6,0,923.0,0,1
11,28.0,0.0,0.3,0.0,0,9,0,304.0,0,0
44,532.0,10.7,3.3,0.3,0,7,0,452.0,0,0
7,189.0,1.0,1.0,0.0,0,6,1,206.0,0,0
8,371.0,2.0,1.0,2.0,0,0,3,247.0,0,0
11,1628.0,1.0,4.7,2.3,0,0,1,308.0,0,1
8,1252.0,136.7,18.7,15.3,0,0,3,26.0,0,0
21,223.0,1.7,5.0,1.0,0,6,1,312.0,1,0
15,712.0,2.3,7.0,2.3,0,7,1,127.0,1,1
21,257.0,0.0,4.3,0.0,0,3,2,627.0,0,0
20,204.0,9.0,2.7,1.7,0,7,1,52.0,0,0
42,820.0,2.3,8.3,2.0,0,8,0,564.0,0,0
25,110.0,0.0,1.7,0.0,0,6,1,731.0,0,0
10,316.0,2.7,8.0,0.7,0,0,3,96.0,1,0
22,534.0,3.0,3.0,0.0,0,7,1,596.0,0,0
16,626.0,1.0,8.0,5.7,0,7,1,471.0,0,1
13,1049.0,1.0,7.0,3.0,0,0,6,393.0,0,0
42,124.0,0.7,3.7,0.0,0,8,0,112.0,0,1
18,1300.0,0.3,13.7,0.0,0,3,4,210.0,0,0
11,336.0,4.0,2.3,0.0,0,6,1,320.0,0,0
24,129.0,4.0,0.0,0.3,0,3,1,726.0,0,1
9,1456.0,2.3,14.3,0.0,0,3,4,264.0,0,0
11,784.0,0.7,16.0,8.7,0,6,1,92.0,0,1
10,669.0,7.3,6.3,0.3,0,0,1,280.0,0,0
10,172.0,0.3,6.3,0.0,0,4,1,311.0,0,0
33,277.0,3.7,2.0,0.0,0,5,3,680.0,0,1
21,345.0,1.0,7.3,0.0,0,4,4,611.0,0,0
46,660.0,7.3,8.0,0.0,0,9,2,91.0,0,0
14,225.0,0.0,0.0,0.0,0,5,2,397.0,0,0
21,262.0,0.3,3.7,0.0,0,0,1,641.0,0,1
18,1063.0,0.3,4.0,1.3,0,0,4,561.0,0,0
10,452.0,0.0,3.3,2.7,0,5,1,309.0,0,1
11,672.0,30.0,7.3,6.3,0,0,1,323.0,0,1
21,101.0,2.0,0.0,0.0,0,6,2,622.0,0,0
11,122.0,2.3,6.0,0.0,0,7,1,346.0,0,1
44,494.0,3.3,2.7,0.0,0,9,0,144.0,0,1
31,6.0,0.0,0.0,0.0,0,7,0,946.0,0,0
10,143.0,0.0,2.0,0.7,0,0,3,302.0,0,0
10,158.0,0.3,4.7,0.3,0,0,1,317.0,0,0
13,351.0,0.7,1.3,0.0,0,0,4,371.0,0,0
45,42.0,0.0,1.0,0.3,0,4,0,79.0,0,1
12,1050.0,3.0,18.7,0.0,0,7,1,268.0,1,1
34,609.0,6.0,0.7,0.0,0,3,0,1019.0,0,0
7,177.0,2.7,1.7,3.3,0,4,4,203.0,0,0
19,247.0,0.0,2.3,0.0,0,9,1,566.0,0,0
18,129.0,0.0,0.0,0.0,0,3,1,544.0,0,1
10,757.0,1.7,15.3,0.0,0,3,6,91.0,0,0
24,99.0,0.3,4.0,0.0,0,7,2,727.0,0,0
21,69.0,0.7,0.3,0.0,0,6,1,329.0,1,0
35,597.0,1.3,0.7,0.0,0,0,0,87.0,0,1
34,1729.0,0.3,9.0,0.0,0,6,2,1031.0,0,0
12,190.0,15.7,2.3,0.3,0,7,1,210.0,1,0
21,216.0,2.3,0.7,1.7,0,2,6,458.0,0,1
7,146.0,0.0,1.7,0.0,0,4,1,215.0,0,1
7,173.0,8.7,1.7,0.3,0,0,2,67.0,0,0
7,2158.0,13.7,28.0,24.3,0,0,4,51.0,0,0
20,1600.0,12.7,12.7,0.7,0,7,0,59.0,1,1
21,183.0,1.7,4.0,0.0,0,4,2,620.0,1,0
19,2184.0,0.0,4.7,0.0,0,9,1,580.0,0,0
7,114.0,0.7,2.0,0.0,0,7,1,219.0,0,0
13,762.0,4.0,1.0,0.0,0,6,1,381.0,0,0
18,238.0,2.7,1.7,1.7,0,0,2,552.0,0,0
16,100.0,0.0,0.0,0.0,0,3,2,309.0,0,1
34,200.0,0.0,3.3,0.0,0,7,2,288.0,0,1
16,408.0,10.7,5.3,11.0,0,3,1,478.0,0,0
7,519.0,15.3,15.7,2.7,0,5,1,205.0,0,0
22,216.0,0.0,2.7,1.3,0,9,1,663.0,0,1
20,274.0,7.7,1.3,0.0,0,9,5,602.0,0,0
7,1125.0,2.0,1.7,5.7,0,6,4,211.0,0,0
7,901.0,6.7,6.3,2.0,0,1,3,216.0,0,0
17,335.0,0.7,2.7,0.0,0,9,1,393.0,0,0
23,88.0,4.3,0.7,0.0,0,6,1,688.0,0,1
31,364.0,1.7,1.7,0.0,0,0,0,939.0,0,0
10,531.0,61.3,4.0,3.0,0,2,2,304.0,0,0
10,342.0,0.0,1.7,0.0,0,0,4,276.0,0,0
13,26.0,0.0,0.0,0.0,0,4,1,373.0,0,0
27,2329.0,1.0,8.3,0.0,0,4,0,551.0,1,0
45,338.0,1.7,1.3,0.7,0,4,4,548.0,0,0
14,122.0,1.0,1.0,0.3,0,6,1,419.0,0,0
34,574.0,5.7,1.0,0.0,0,9,0,1033.0,0,1
11,377.0,5.7,5.0,1.3,0,8,3,178.0,0,0
16,804.0,0.7,12.7,5.0,0,6,3,464.0,0,0
32,546.0,1.3,1.3,0.0,0,7,2,969.0,0,0
14,482.0,0.0,1.3,0.3,0,0,1,295.0,0,1
11,50.0,0.3,0.7,0.0,0,8,1,334.0,0,0
46,2613.0,45.3,55.0,9.0,1,0,0,212.0,1,0
13,172.0,0.0,3.7,0.0,0,9,1,398.0,0,1
9,658.0,1.7,6.3,1.7,0,0,4,264.0,1,0
12,500.0,0.0,0.0,0.0,0,6,1,342.0,0,0
11,337.0,0.3,3.0,0.3,0,0,3,310.0,0,1
9,1776.0,177.3,9.3,3.7,0,0,4,83.0,0,0
8,190.0,0.0,4.0,2.3,0,0,4,215.0,0,0
22,286.0,0.0,0.0,0.0,0,9,1,255.0,0,0
29,142.0,1.7,0.7,1.0,1,0,6,872.0,0,1
27,926.0,1.7,7.0,3.0,0,0,6,57.0,1,1
9,572.0,1.3,1.3,1.3,0,7,0,271.0,0,0
8,350.0,0.0,0.0,0.0,0,6,1,234.0,0,0
12,368.0,0.0,0.0,0.0,0,0,2,346.0,0,0
16,165.0,0.0,0.0,0.0,0,3,2,457.0,0,0
12,1376.0,15.7,5.0,0.0,0,5,1,200.0,0,1
26,575.0,0.0,5.0,1.0,0,0,3,169.0,0,1
12,343.0,6.3,5.7,0.7,0,6,1,73.0,1,0
16,540.0,0.7,4.0,0.3,0,9,0,472.0,0,0
16,1484.0,4.3,17.7,0.0,0,0,1,198.0,0,1
11,306.0,0.7,7.0,3.0,0,6,1,315.0,0,0
17,1185.0,1.7,16.3,0.0,0,0,1,210.0,1,1
34,888.0,0.7,14.7,4.7,0,5,6,75.0,0,0
33,519.0,0.7,1.7,5.3,0,1,0,177.0,0,0
17,52.0,2.7,0.0,0.0,0,6,1,19.0,1,0
35,296.0,2.0,0.3,0.0,0,0,0,413.0,0,0
41,152.0,0.0,1.3,0.0,0,5,0,1231.0,0,0
9,1038.0,7.0,2.0,11.0,0,0,4,161.0,0,0
32,1178.0,1.0,20.3,0.0,0,7,0,234.0,0,0
43,768.0,6.3,5.0,1.3,0,9,0,426.0,1,0
16,147.0,0.7,0.3,0.0,0,0,1,482.0,0,0
10,1109.0,7.3,7.0,34.0,0,0,4,63.0,0,0
21,177.0,0.7,7.3,0.0,0,7,3,127.0,0,0
15,195.0,6.0,2.0,0.3,0,7,3,447.0,0,0
37,449.0,4.0,3.7,0.0,0,3,3,401.0,1,0
25,1098.0,0.3,7.0,1.7,0,1,2,104.0,0,0
24,70.0,0.0,1.7,0.0,0,6,2,700.0,0,1
9,859.0,1.0,11.0,3.3,0,5,6,14.0,0,0
9,319.0,4.3,4.7,0.0,0,9,2,283.0,0,0
9,774.0,0.0,0.3,0.0,0,7,4,54.0,0,0
12,455.0,29.0,4.3,0.0,0,0,2,358.0,0,1
10,1254.0,9.3,13.7,16.3,0,0,5,159.0,1,0
21,363.0,0.0,7.7,0.0,0,8,1,155.0,0,0
6,186.0,0.3,5.7,7.3,0,3,4,6.0,0,0
53,596.0,3.7,8.0,0.0,0,9,0,85.0,0,0
14,506.0,15.0,3.3,0.3,0,4,1,418.0,0,1
21,430.0,0.0,5.3,0.0,0,9,1,75.0,0,0
29,413.0,3.0,1.0,0.0,0,5,1,859.0,0,0
23,94.0,0.0,1.0,0.0,0,4,0,704.0,0,0
9,238.0,0.7,1.3,0.0,0,0,1,245.0,0,1
11,268.0,0.0,1.3,0.0,0,1,1,314.0,0,0
8,57.0,0.0,0.0,0.0,0,4,2,220.0,0,0
32,38.0,0.0,1.3,0.0,0,9,2,973.0,0,1
10,354.0,0.0,0.0,0.0,0,7,2,296.0,0,0
8,39.0,0.0,1.7,0.0,0,7,1,229.0,0,0
9,1053.0,1.3,19.3,7.7,0,0,2,263.0,1,1
19,53.0,2.7,1.0,0.0,0,5,1,576.0,0,0
18,223.0,1.0,3.7,0.0,0,9,1,539.0,0,0
13,250.0,0.0,4.0,13.7,0,9,3,398.0,0,0
14,758.0,3.0,2.3,2.3,0,0,2,411.0,0,0
9,1130.0,5.0,11.7,5.7,0,6,3,19.0,1,0
14,352.0,7.3,38.3,2.7,0,4,6,395.0,0,0
22,118.0,0.0,2.3,0.0,0,0,1,665.0,0,1
10,309.0,0.0,1.3,0.0,0,6,2,297.0,0,0
9,121.0,2.0,1.3,0.0,0,7,1,259.0,0,0
11,37.0,0.0,0.0,0.0,0,6,0,332.0,0,1
16,92.0,0.0,0.7,0.0,0,9,1,477.0,0,0
11,119.0,0.0,0.0,0.0,0,3,3,319.0,0,0
15,484.0,0.0,6.3,2.0,0,6,1,466.0,0,0
10,686.0,9.0,13.0,5.3,0,0,4,173.0,0,0
13,89.0,3.3,3.7,0.0,0,0,1,383.0,0,1
20,738.0,0.0,7.0,0.7,0,8,4,245.0,1,0
9,70.0,0.3,2.3,0.0,0,4,5,274.0,0,0
12,287.0,0.3,3.0,1.0,0,0,2,362.0,0,0
10,90.0,0.0,0.0,0.0,0,9,1,291.0,0,0
28,353.0,0.3,3.0,0.0,0,4,2,848.0,1,0
7,586.0,19.3,8.0,0.0,0,7,6,204.0,0,0
33,613.0,8.7,38.3,0.7,0,6,0,979.0,0,1
8,793.0,21.7,15.3,3.0,0,0,3,237.0,0,0
7,1008.0,0.3,14.7,0.0,1,6,2,111.0,0,0
43,119.0,0.0,0.0,0.0,0,5,2,435.0,0,0
16,630.0,2.7,7.3,0.3,0,6,1,119.0,1,0
11,194.0,8.3,0.3,0.0,0,8,1,347.0,0,1
12,123.0,0.7,0.0,0.0,0,5,1,315.0,1,0
8,92.0,0.3,0.3,0.0,0,6,1,246.0,0,0
21,532.0,0.3,10.0,0.7,0,0,4,632.0,0,0
19,1627.0,3.0,29.3,3.3,0,4,3,159.0,1,0
7,134.0,0.3,1.0,0.0,0,6,1,212.0,0,0
21,190.0,0.0,0.0,0.3,0,8,1,640.0,0,0
10,289.0,0.0,6.7,9.0,0,1,3,148.0,0,0
17,360.0,1.0,4.0,0.3,0,9,0,515.0,0,0
33,519.0,6.0,3.3,0.0,0,9,0,292.0,0,0
27,365.0,0.0,1.0,0.0,0,7,3,821.0,0,0
32,1696.0,16.0,20.3,2.0,0,4,4,257.0,0,0
15,217.0,0.3,0.0,0.3,0,6,3,462.0,0,1
15,49.0,4.0,0.0,0.0,0,6,1,458.0,1,0
53,23.0,3.0,0.0,0.0,0,6,2,1625.0,0,0
30,421.0,2.3,3.7,0.0,0,9,0,910.0,0,1
10,274.0,2.0,5.3,1.3,0,6,1,294.0,0,1
10,349.0,0.3,5.0,0.0,0,8,4,293.0,0,0
36,420.0,5.0,4.3,0.3,0,9,0,242.0,0,1
22,428.0,0.0,0.0,0.0,0,7,0,112.0,0,0
8,16.0,0.0,2.3,0.0,0,6,1,249.0,0,0
10,417.0,2.0,6.0,0.0,0,8,1,285.0,0,0
19,583.0,1.7,12.3,0.3,0,3,3,570.0,0,1
12,118.0,0.7,1.7,0.0,0,9,4,371.0,0,0
8,477.0,0.3,6.3,6.3,0,7,1,230.0,0,0
15,1527.0,14.0,14.0,12.7,0,0,2,243.0,0,0
32,263.0,13.7,0.3,0.0,0,4,1,433.0,0,0
20,798.0,4.0,3.0,0.0,0,6,0,584.0,0,0
10,207.0,2.3,0.0,2.0,0,6,1,298.0,0,0
12,1054.0,1.0,4.0,9.3,0,0,6,34.0,1,1
19,1248.0,1.7,7.3,0.0,0,8,1,167.0,0,1
7,202.0,0.3,2.3,0.0,0,1,1,216.0,0,0
14,346.0,3.0,0.3,0.0,0,4,5,195.0,0,0
8,406.0,0.0,4.0,0.0,0,3,1,252.0,0,1
7,580.0,18.3,8.3,1.0,0,7,4,185.0,0,0
10,613.0,11.3,6.7,0.0,0,7,3,312.0,0,1
10,1140.0,8.7,8.7,0.7,0,9,2,225.0,1,0
